"cell_id"	"pseudo_time"	"cell_type"
"HP1526901T2D_D4"	2.17872752454859	"ductal cell"
"HP1526901T2D_D5"	2.52274080460589	"alpha cell"
"HP1526901T2D_D7"	2.37931875933154	"acinar cell"
"HP1526901T2D_D8"	2.53580165268356	"alpha cell"
"HP1526901T2D_D9"	2.511097042709	"alpha cell"
"HP1526901T2D_E1"	2.19854132923753	"ductal cell"
"HP1526901T2D_E10"	0.414682136624516	"gamma cell"
"HP1526901T2D_E11"	1.66598890507569	"beta cell"
"HP1526901T2D_E14"	2.22716593840103	"ductal cell"
"HP1526901T2D_E15"	2.22451587859531	"PSC cell"
"HP1526901T2D_E16"	2.37506683911464	"acinar cell"
"HP1526901T2D_E18"	2.53146701540534	"alpha cell"
"HP1526901T2D_E19"	1.74260899854657	"delta cell"
"HP1526901T2D_E2"	1.65767864270358	"beta cell"
"HP1526901T2D_E20"	1.74888720501423	"delta cell"
"HP1526901T2D_E21"	1.74476672729226	"delta cell"
"HP1526901T2D_E22"	2.19594988717288	"ductal cell"
"HP1526901T2D_E23"	2.23128455940497	"ductal cell"
"HP1526901T2D_E3"	1.73638339249508	"delta cell"
"HP1526901T2D_E4"	0.426057177495496	"gamma cell"
"HP1526901T2D_E5"	0.413802111705327	"gamma cell"
"HP1526901T2D_E6"	2.51847508785051	"alpha cell"
"HP1526901T2D_E8"	2.49190171644266	"alpha cell"
"HP1526901T2D_E9"	2.18493921598017	"ductal cell"
"HP1526901T2D_F1"	2.54363232377962	"alpha cell"
"HP1526901T2D_F10"	2.53986610780657	"alpha cell"
"HP1526901T2D_F12"	0.409893754759068	"gamma cell"
"HP1526901T2D_F15"	2.25538292771634	"ductal cell"
"HP1526901T2D_F16"	2.1867431352936	"ductal cell"
"HP1526901T2D_F17"	1.6535172573541	"beta cell"
"HP1526901T2D_F18"	1.66555949576958	"beta cell"
"HP1526901T2D_F19"	2.52466225013189	"alpha cell"
"HP1526901T2D_F2"	2.52251676184201	"alpha cell"
"HP1526901T2D_F20"	2.52761308992353	"alpha cell"
"HP1526901T2D_F21"	2.56850308688534	"alpha cell"
"HP1526901T2D_F22"	2.23817778111734	"ductal cell"
"HP1526901T2D_F23"	1.7441526859568	"delta cell"
"HP1526901T2D_F24"	2.18980197456422	"ductal cell"
"HP1526901T2D_F3"	2.50486221626921	"alpha cell"
"HP1526901T2D_F5"	1.65955586941255	"beta cell"
"HP1526901T2D_F7"	0.40842009776868	"gamma cell"
"HP1526901T2D_F8"	2.23922539571984	"ductal cell"
"HP1526901T2D_F9"	2.50609600723124	"alpha cell"
"HP1526901T2D_G1"	0.414671733835845	"gamma cell"
"HP1526901T2D_G10"	2.52971031347516	"alpha cell"
"HP1526901T2D_G11"	2.05918215541802	"MHC class II cell"
"HP1526901T2D_G13"	2.53879144724259	"alpha cell"
"HP1526901T2D_G14"	2.52385298200704	"alpha cell"
"HP1526901T2D_G16"	2.52097793693363	"alpha cell"
"HP1526901T2D_G17"	1.65686211810267	"beta cell"
"HP1526901T2D_G18"	2.51046028041383	"alpha cell"
"HP1526901T2D_G19"	0.416665863252152	"gamma cell"
"HP1526901T2D_G2"	1.74998734835204	"delta cell"
"HP1526901T2D_G21"	1.65181975140446	"beta cell"
"HP1526901T2D_G22"	2.20409288406691	"ductal cell"
"HP1526901T2D_G23"	1.73723272467913	"delta cell"
"HP1526901T2D_G24"	2.20100267785779	"ductal cell"
"HP1526901T2D_G4"	1.65491413951397	"beta cell"
"HP1526901T2D_G7"	2.5260908733623	"alpha cell"
"HP1526901T2D_G8"	2.51898077683052	"alpha cell"
"HP1526901T2D_G9"	0.411069649524461	"gamma cell"
"HP1526901T2D_H10"	1.66710420641245	"beta cell"
"HP1526901T2D_H12"	2.52185077071158	"alpha cell"
"HP1526901T2D_H14"	1.6929645303865	"co-expression cell"
"HP1526901T2D_H16"	0.410170737213348	"gamma cell"
"HP1526901T2D_H17"	2.52616450803727	"alpha cell"
"HP1526901T2D_H18"	1.74538877875794	"delta cell"
"HP1526901T2D_H19"	2.53490391899879	"alpha cell"
"HP1526901T2D_H2"	2.38794502278538	"acinar cell"
"HP1526901T2D_H20"	1.66902456978558	"beta cell"
"HP1526901T2D_H21"	2.19562884876482	"ductal cell"
"HP1526901T2D_H22"	1.65204173968881	"beta cell"
"HP1526901T2D_H23"	0.418599243250187	"gamma cell"
"HP1526901T2D_H24"	1.6501537197745	"beta cell"
"HP1526901T2D_H3"	0.4110318449426	"gamma cell"
"HP1526901T2D_H4"	1.65727324730349	"beta cell"
"HP1526901T2D_H5"	2.19484821522788	"ductal cell"
"HP1526901T2D_H6"	2.51113504979084	"alpha cell"
"HP1526901T2D_H8"	2.19095305869582	"ductal cell"
"HP1526901T2D_H9"	2.19376628306834	"ductal cell"
"HP1526901T2D_I1"	2.18996674643563	"ductal cell"
"HP1526901T2D_I10"	1.7389489543086	"delta cell"
"HP1526901T2D_I11"	1.74535815869178	"delta cell"
"HP1526901T2D_I12"	2.38355426115469	"acinar cell"
"HP1526901T2D_I13"	1.65543771502182	"beta cell"
"HP1526901T2D_I14"	2.50899824844813	"alpha cell"
"HP1526901T2D_I15"	2.51563180489755	"alpha cell"
"HP1526901T2D_I16"	2.51941575940516	"alpha cell"
"HP1526901T2D_I17"	2.37989571793178	"acinar cell"
"HP1526901T2D_I18"	1.73845168977986	"delta cell"
"HP1526901T2D_I19"	1.74973828165708	"delta cell"
"HP1526901T2D_I20"	1.65328953830297	"beta cell"
"HP1526901T2D_I21"	2.50766897386402	"alpha cell"
"HP1526901T2D_I22"	1.66297788352004	"beta cell"
"HP1526901T2D_I24"	0.41200175129024	"gamma cell"
"HP1526901T2D_I3"	1.64704644139332	"beta cell"
"HP1526901T2D_I4"	2.53310898947891	"alpha cell"
"HP1526901T2D_I5"	1.66449345222418	"co-expression cell"
"HP1526901T2D_I6"	2.53095815927307	"alpha cell"
"HP1526901T2D_I7"	2.53768640893813	"alpha cell"
"HP1526901T2D_I8"	2.56182539767814	"alpha cell"
"HP1526901T2D_I9"	2.22228394697994	"PSC cell"
"HP1526901T2D_J1"	1.73996639849148	"delta cell"
"HP1526901T2D_J11"	2.24162302199718	"ductal cell"
"HP1526901T2D_J12"	2.19582802012882	"ductal cell"
"HP1526901T2D_J13"	2.5547625536158	"alpha cell"
"HP1526901T2D_J14"	2.53860925621641	"alpha cell"
"HP1526901T2D_J17"	0.418222930383912	"gamma cell"
"HP1526901T2D_J18"	2.19898011438103	"ductal cell"
"HP1526901T2D_J19"	2.5074417017159	"alpha cell"
"HP1526901T2D_J2"	2.53639155364015	"alpha cell"
"HP1526901T2D_J20"	1.73562130683913	"delta cell"
"HP1526901T2D_J21"	1.65701456777978	"beta cell"
"HP1526901T2D_J22"	1.7361179926553	"delta cell"
"HP1526901T2D_J24"	2.51319105791727	"alpha cell"
"HP1526901T2D_J3"	2.25483363756026	"ductal cell"
"HP1526901T2D_J4"	2.5443803930088	"alpha cell"
"HP1526901T2D_J5"	1.65442666550896	"beta cell"
"HP1526901T2D_J6"	1.66632975096844	"beta cell"
"HP1526901T2D_J8"	2.57798526868741	"alpha cell"
"HP1526901T2D_K1"	2.19325319093389	"ductal cell"
"HP1526901T2D_K10"	2.50787352604856	"alpha cell"
"HP1526901T2D_K11"	0.411953874755282	"gamma cell"
"HP1526901T2D_K12"	0.410341198199944	"gamma cell"
"HP1526901T2D_K14"	2.51304269731578	"alpha cell"
"HP1526901T2D_K15"	2.51254674438485	"alpha cell"
"HP1526901T2D_K17"	2.37207997027032	"acinar cell"
"HP1526901T2D_K18"	2.50729639233022	"alpha cell"
"HP1526901T2D_K19"	2.1927688535992	"ductal cell"
"HP1526901T2D_K2"	2.54046511994218	"alpha cell"
"HP1526901T2D_K20"	1.65673811625637	"beta cell"
"HP1526901T2D_K21"	0.410979120582663	"gamma cell"
"HP1526901T2D_K22"	1.74173176560939	"delta cell"
"HP1526901T2D_K23"	1.65339405349479	"beta cell"
"HP1526901T2D_K24"	1.73792887425247	"delta cell"
"HP1526901T2D_K3"	1.6454983411269	"beta cell"
"HP1526901T2D_K4"	2.19409967851346	"ductal cell"
"HP1526901T2D_K6"	2.52186371396398	"alpha cell"
"HP1526901T2D_K7"	1.66928291186687	"beta cell"
"HP1526901T2D_L1"	1.66032081142022	"beta cell"
"HP1526901T2D_L11"	2.56185231430339	"alpha cell"
"HP1526901T2D_L12"	0.407230055625256	"gamma cell"
"HP1526901T2D_L13"	2.5639917073463	"alpha cell"
"HP1526901T2D_L14"	0.410676254328535	"gamma cell"
"HP1526901T2D_L15"	2.39588211444933	"acinar cell"
"HP1526901T2D_L16"	2.53423511782095	"alpha cell"
"HP1526901T2D_L17"	2.5403576326805	"alpha cell"
"HP1526901T2D_L19"	2.54794579769558	"alpha cell"
"HP1526901T2D_L2"	2.53719973621678	"alpha cell"
"HP1526901T2D_L21"	2.52455083045617	"alpha cell"
"HP1526901T2D_L23"	2.52275027250937	"alpha cell"
"HP1526901T2D_L24"	1.7372457156702	"delta cell"
"HP1526901T2D_L3"	1.70542694967477	"co-expression cell"
"HP1526901T2D_L4"	1.64784429580575	"beta cell"
"HP1526901T2D_L5"	1.73806637891421	"beta cell"
"HP1526901T2D_L6"	1.64904725781297	"beta cell"
"HP1526901T2D_L7"	0.410375912683576	"gamma cell"
"HP1526901T2D_M1"	2.52333103718976	"alpha cell"
"HP1526901T2D_M13"	0.423750232284199	"epsilon cell"
"HP1526901T2D_M14"	2.01949124316073	"ductal cell"
"HP1526901T2D_M15"	1.64452740598328	"beta cell"
"HP1526901T2D_M16"	2.53512612272235	"alpha cell"
"HP1526901T2D_M18"	2.37650309848722	"acinar cell"
"HP1526901T2D_M19"	1.74059284623962	"delta cell"
"HP1526901T2D_M2"	1.65105828370495	"beta cell"
"HP1526901T2D_M20"	2.19173911827644	"ductal cell"
"HP1526901T2D_M21"	2.50299176340137	"alpha cell"
"HP1526901T2D_M22"	0.412323724249312	"gamma cell"
"HP1526901T2D_M23"	2.49721409094838	"alpha cell"
"HP1526901T2D_M24"	1.7090629253577	"co-expression cell"
"HP1526901T2D_M3"	0.41439472502234	"gamma cell"
"HP1526901T2D_M4"	2.5200994374575	"alpha cell"
"HP1526901T2D_M7"	2.49878678620461	"alpha cell"
"HP1526901T2D_M8"	2.18576732661312	"ductal cell"
"HP1526901T2D_N1"	1.65271369709244	"beta cell"
"HP1526901T2D_N10"	2.50251099441875	"alpha cell"
"HP1526901T2D_N11"	2.19631691945128	"ductal cell"
"HP1526901T2D_N12"	1.64973673478497	"beta cell"
"HP1526901T2D_N13"	1.66578015415373	"beta cell"
"HP1526901T2D_N14"	2.57319797086078	"alpha cell"
"HP1526901T2D_N15"	2.51802398849051	"alpha cell"
"HP1526901T2D_N16"	1.73906577047445	"delta cell"
"HP1526901T2D_N18"	0.409932042932261	"gamma cell"
"HP1526901T2D_N19"	0.412784529744522	"gamma cell"
"HP1526901T2D_N2"	2.52676798137121	"alpha cell"
"HP1526901T2D_N20"	0.408669914296642	"gamma cell"
"HP1526901T2D_N21"	2.19824497097844	"ductal cell"
"HP1526901T2D_N23"	1.65437778798812	"beta cell"
"HP1526901T2D_N3"	1.64291269453574	"beta cell"
"HP1526901T2D_N4"	2.37724176556266	"acinar cell"
"HP1526901T2D_N6"	2.5319259912395	"alpha cell"
"HP1526901T2D_N7"	2.38693513465918	"acinar cell"
"HP1526901T2D_N8"	2.53622023953479	"alpha cell"
"HP1526901T2D_N9"	2.56907812691466	"alpha cell"
"HP1526901T2D_O1"	1.67231932624211	"beta cell"
"HP1526901T2D_O10"	0.410592744621463	"gamma cell"
"HP1526901T2D_O12"	2.03162535011602	"mast cell"
"HP1526901T2D_O13"	1.65565310499933	"beta cell"
"HP1526901T2D_O14"	1.66925950606506	"beta cell"
"HP1526901T2D_O15"	1.67673899713193	"beta cell"
"HP1526901T2D_O17"	1.66429727691857	"beta cell"
"HP1526901T2D_O19"	2.38368876107883	"acinar cell"
"HP1526901T2D_O2"	2.22025682914303	"PSC cell"
"HP1526901T2D_O21"	2.50232358794405	"alpha cell"
"HP1526901T2D_O22"	2.50825290615744	"alpha cell"
"HP1526901T2D_O23"	2.55776278495712	"alpha cell"
"HP1526901T2D_O24"	1.65555502922983	"beta cell"
"HP1526901T2D_O3"	0.410562928701518	"gamma cell"
"HP1526901T2D_O4"	2.18876648532023	"ductal cell"
"HP1526901T2D_O5"	2.19193006088332	"ductal cell"
"HP1526901T2D_O6"	2.52323496137349	"alpha cell"
"HP1526901T2D_O7"	1.74258173800342	"delta cell"
"HP1526901T2D_O8"	1.65905990607722	"beta cell"
"HP1526901T2D_O9"	1.75628958523674	"delta cell"
"HP1526901T2D_P1"	2.5704702372848	"alpha cell"
"HP1526901T2D_P10"	1.65712640226546	"beta cell"
"HP1526901T2D_P11"	1.66770685416272	"beta cell"
"HP1526901T2D_P12"	2.51070696808915	"alpha cell"
"HP1526901T2D_P13"	2.22052846545653	"PSC cell"
"HP1526901T2D_P14"	2.53976456513426	"alpha cell"
"HP1526901T2D_P17"	1.66056977593372	"beta cell"
"HP1526901T2D_P18"	1.65427743062818	"beta cell"
"HP1526901T2D_P19"	2.55150889670393	"alpha cell"
"HP1526901T2D_P2"	2.56688200776905	"alpha cell"
"HP1526901T2D_P20"	2.54649288671021	"alpha cell"
"HP1526901T2D_P21"	2.53697491004887	"alpha cell"
"HP1526901T2D_P22"	1.74854470154414	"delta cell"
"HP1526901T2D_P23"	0.411662799786311	"gamma cell"
"HP1526901T2D_P4"	1.6598489048416	"beta cell"
"HP1526901T2D_P7"	1.65846167209728	"beta cell"
"HP1526901T2D_P9"	1.65135927588549	"beta cell"
